編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLPJLHOFFAP96CA,24,82.31,住家用,鋼筋混凝土造,83年9月18日,十四層,五層 陽台
RPWNMLPJLHOFFAP96CA,24,32.49,共有部份,鋼筋混凝土造,83年9月18日,十四層,
RPXNMLSJLHOFFBP47CA,,186.42,住家用,鋼筋混凝土造,107年9月21日,三層,一層 二層 三層
RPRNMLMKLHOFFDP56CA,34,99.33,住家用,加強磚造,73年10月17日,二層,一層 二層 陽台
RPSNMLTLLHOFFDP47CA,20,63.58,住家用,鋼筋混凝土造,88年7月30日,十四層,十層 陽台
RPSNMLTLLHOFFDP47CA,20,1.26,住家用,鋼筋混凝土造,88年7月30日,十四層,
RPSNMLTLLHOFFDP47CA,20,7.22,樓，電梯間（共同使用）,鋼筋混凝土造,88年7月30日,十四層,
RPSNMLTLLHOFFDP47CA,20,13.37,共有部份,鋼筋混凝土造,88年7月30日,十四層,
RPPOMLTKLHOFFDP17CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLTKLHOFFDP07CA,,183.15,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLQLLHOFFAP66CA,24,88.49,住家用,鋼筋混凝土造,83年12月9日,九層,五層 陽台
